country,year,iso_code,region,population,gdp,co2,co2_per_capita,co2_per_gdp,coal_co2,oil_co2,gas_co2,cement_co2,flaring_co2,other_co2
Colombia,1977,COL,South America,31375718,85035427536,20.65,0.66,242.8534,8.26,6.61,4.34,0.83,0.41,0.21
Colombia,1978,COL,South America,31305246,84772429734,23.82,0.76,280.9552,9.53,7.62,5.0,0.95,0.48,0.24
Colombia,1979,COL,South America,31968283,96427934780,27.34,0.86,283.5198,10.94,8.75,5.74,1.09,0.55,0.27
Colombia,1980,COL,South America,33351560,102052811746,28.54,0.86,279.6861,11.42,9.13,5.99,1.14,0.57,0.29
Colombia,1981,COL,South America,32971127,99535692912,29.5,0.89,296.4171,11.8,9.44,6.2,1.18,0.59,0.3
Colombia,1982,COL,South America,33618801,106234587528,32.57,0.97,306.6009,13.03,10.42,6.84,1.3,0.65,0.33
Colombia,1983,COL,South America,34430296,106158488298,37.8,1.1,356.0696,15.12,12.1,7.94,1.51,0.76,0.38
Colombia,1984,COL,South America,35027411,117912813583,43.64,1.25,370.0686,17.45,13.96,9.16,1.75,0.87,0.44
Colombia,1985,COL,South America,35882183,120095636301,45.4,1.27,378.0524,18.16,14.53,9.53,1.82,0.91,0.45
Colombia,1986,COL,South America,35931946,123171047981,44.65,1.24,362.4764,17.86,14.29,9.38,1.79,0.89,0.45
Colombia,1987,COL,South America,36926928,127227994945,48.58,1.32,381.8683,19.43,15.55,10.2,1.94,0.97,0.49
Colombia,1988,COL,South America,37170689,138235968658,56.11,1.51,405.8887,22.44,17.95,11.78,2.24,1.12,0.56
Colombia,1989,COL,South America,36903468,140091224931,59.99,1.63,428.2352,24.0,19.2,12.6,2.4,1.2,0.6
Colombia,1990,COL,South America,37445896,141784644372,61.36,1.64,432.7682,24.54,19.64,12.89,2.45,1.23,0.61
Colombia,1991,COL,South America,38351639,154613985905,64.64,1.69,418.0852,25.86,20.69,13.57,2.59,1.29,0.65
Colombia,1992,COL,South America,38765074,158098596692,61.85,1.6,391.1983,24.74,19.79,12.99,2.47,1.24,0.62
Colombia,1993,COL,South America,39783186,168299859600,72.1,1.81,428.3944,28.84,23.07,15.14,2.88,1.44,0.72
Colombia,1994,COL,South America,39998577,161507720471,74.36,1.86,460.3894,29.74,23.79,15.61,2.97,1.49,0.74
Colombia,1995,COL,South America,40156578,178407947967,71.35,1.78,399.9394,28.54,22.83,14.98,2.85,1.43,0.71
Colombia,1996,COL,South America,40263888,182142719421,78.26,1.94,429.6679,31.3,25.04,16.43,3.13,1.57,0.78
Colombia,1997,COL,South America,40811503,177570338422,74.94,1.84,422.0498,29.98,23.98,15.74,3.0,1.5,0.75
Colombia,1998,COL,South America,41846553,194093977132,74.77,1.79,385.2005,29.91,23.92,15.7,2.99,1.5,0.75
Colombia,1999,COL,South America,42046737,195002631871,78.17,1.86,400.8897,31.27,25.02,16.42,3.13,1.56,0.78
Colombia,2000,COL,South America,42653916,210960065673,79.37,1.86,376.2347,31.75,25.4,16.67,3.17,1.59,0.79
Colombia,2001,COL,South America,42510852,200405266743,82.56,1.94,411.9747,33.02,26.42,17.34,3.3,1.65,0.83
Colombia,2002,COL,South America,43809160,216848133216,84.73,1.93,390.7482,33.89,27.11,17.79,3.39,1.69,0.85
Colombia,2003,COL,South America,44590229,217197743782,86.92,1.95,400.1701,34.77,27.81,18.25,3.48,1.74,0.87
Colombia,2004,COL,South America,43982298,236162833448,87.51,1.99,370.5399,35.0,28.0,18.38,3.5,1.75,0.88
Colombia,2005,COL,South America,44836778,228012481278,85.82,1.91,376.3786,34.33,27.46,18.02,3.43,1.72,0.86
Colombia,2006,COL,South America,46150748,249128274534,83.54,1.81,335.3434,33.42,26.73,17.54,3.34,1.67,0.84
Colombia,2007,COL,South America,45419257,254154224019,91.45,2.01,359.8177,36.58,29.26,19.2,3.66,1.83,0.91
Colombia,2008,COL,South America,46332408,244865869501,89.4,1.93,365.1094,35.76,28.61,18.77,3.58,1.79,0.89
Colombia,2009,COL,South America,45823699,264750809392,88.69,1.94,334.9834,35.47,28.38,18.62,3.55,1.77,0.89
Colombia,2010,COL,South America,47215000,276386909553,96.44,2.04,348.9308,38.58,30.86,20.25,3.86,1.93,0.96
Colombia,2011,COL,South America,46663004,263101403364,95.32,2.04,362.3019,38.13,30.5,20.02,3.81,1.91,0.95
Colombia,2012,COL,South America,48745045,274518311820,97.13,1.99,353.8327,38.85,31.08,20.4,3.89,1.94,0.97
Colombia,2013,COL,South America,48704318,283379252420,92.75,1.9,327.3068,37.1,29.68,19.48,3.71,1.86,0.93
Colombia,2014,COL,South America,49269167,283469472396,88.28,1.79,311.4423,35.31,28.25,18.54,3.53,1.77,0.88
Colombia,2015,COL,South America,49526830,281701046114,95.9,1.94,340.4367,38.36,30.69,20.14,3.84,1.92,0.96
Colombia,2016,COL,South America,49719663,294277406346,89.7,1.8,304.8147,35.88,28.7,18.84,3.59,1.79,0.9
Colombia,2017,COL,South America,49855966,302751185635,92.96,1.86,307.0639,37.19,29.75,19.52,3.72,1.86,0.93
Colombia,2018,COL,South America,51090433,314516597601,88.18,1.73,280.3635,35.27,28.22,18.52,3.53,1.76,0.88
Colombia,2019,COL,South America,51706848,312522670442,98.32,1.9,314.6065,39.33,31.46,20.65,3.93,1.97,0.98
Colombia,2020,COL,South America,51185726,342370645913,89.23,1.74,260.6277,35.69,28.55,18.74,3.57,1.78,0.89
Colombia,2021,COL,South America,52485305,343906637905,99.59,1.9,289.5849,39.84,31.87,20.91,3.98,1.99,1.0
Colombia,2022,COL,South America,52173332,329730896428,99.18,1.9,300.7787,39.67,31.74,20.83,3.97,1.98,0.99
Colombia,2023,COL,South America,52484066,356316624181,93.98,1.79,263.7481,37.59,30.07,19.74,3.76,1.88,0.94
Egypt,1950,EGY,Africa,22590876,9272871535,1.66,0.07,179.3066,0.67,0.53,0.35,0.07,0.03,0.02
Egypt,1951,EGY,Africa,26928542,9798974856,1.78,0.07,181.984,0.71,0.57,0.37,0.07,0.04,0.02
Egypt,1952,EGY,Africa,29983919,11957126059,2.14,0.07,178.7521,0.85,0.68,0.45,0.09,0.04,0.02
Egypt,1953,EGY,Africa,31211638,13305573504,2.56,0.08,192.5665,1.02,0.82,0.54,0.1,0.05,0.03
Egypt,1954,EGY,Africa,33649747,16110119588,2.78,0.08,172.3192,1.11,0.89,0.58,0.11,0.06,0.03
Egypt,1955,EGY,Africa,35488785,17803181091,3.39,0.1,190.6635,1.36,1.09,0.71,0.14,0.07,0.03
Egypt,1956,EGY,Africa,37055989,21449085925,3.52,0.09,163.9996,1.41,1.13,0.74,0.14,0.07,0.04
Egypt,1957,EGY,Africa,39164094,22835105782,3.95,0.1,172.9827,1.58,1.26,0.83,0.16,0.08,0.04
Egypt,1958,EGY,Africa,41569215,25976231384,5.08,0.12,195.4719,2.03,1.62,1.07,0.2,0.1,0.05
Egypt,1959,EGY,Africa,42451738,29718471423,5.78,0.14,194.5925,2.31,1.85,1.21,0.23,0.12,0.06
Egypt,1960,EGY,Africa,44514760,33427390874,6.75,0.15,201.9324,2.7,2.16,1.42,0.27,0.14,0.07
Egypt,1961,EGY,Africa,46751354,36888133153,7.41,0.16,200.8405,2.96,2.37,1.56,0.3,0.15,0.07
Egypt,1962,EGY,Africa,47902599,42436715790,8.77,0.18,206.7137,3.51,2.81,1.84,0.35,0.18,0.09
Egypt,1963,EGY,Africa,48787683,43574157612,9.88,0.2,226.8004,3.95,3.16,2.08,0.4,0.2,0.1
Egypt,1964,EGY,Africa,50163625,48882652621,11.32,0.23,231.4788,4.53,3.62,2.38,0.45,0.23,0.11
Egypt,1965,EGY,Africa,51725461,55811904958,12.44,0.24,222.8889,4.98,3.98,2.61,0.5,0.25,0.12
Egypt,1966,EGY,Africa,52498833,55974852909,13.82,0.26,246.8517,5.53,4.42,2.9,0.55,0.28,0.14
Egypt,1967,EGY,Africa,54821441,65965740472,16.98,0.31,257.3469,6.79,5.43,3.56,0.68,0.34,0.17
Egypt,1968,EGY,Africa,55545431,71278117156,18.03,0.32,252.9941,7.21,5.77,3.79,0.72,0.36,0.18
Egypt,1969,EGY,Africa,57952289,69909187852,20.8,0.36,297.4889,8.32,6.66,4.37,0.83,0.42,0.21
Egypt,1970,EGY,Africa,59023959,76349365631,23.29,0.39,305.0242,9.32,7.45,4.89,0.93,0.47,0.23
Egypt,1971,EGY,Africa,59946777,82112079116,26.82,0.45,326.5745,10.73,8.58,5.63,1.07,0.54,0.27
Egypt,1972,EGY,Africa,60592701,90940942875,29.91,0.49,328.9438,11.97,9.57,6.28,1.2,0.6,0.3
Egypt,1973,EGY,Africa,61426428,94840158897,31.74,0.52,334.6478,12.7,10.16,6.66,1.27,0.63,0.32
Egypt,1974,EGY,Africa,64055349,100939196917,40.17,0.63,397.9421,16.07,12.85,8.44,1.61,0.8,0.4
Egypt,1975,EGY,Africa,64513428,107892137786,42.46,0.66,393.5728,16.99,13.59,8.92,1.7,0.85,0.42
Egypt,1976,EGY,Africa,65003626,106739542751,48.5,0.75,454.3481,19.4,15.52,10.18,1.94,0.97,0.48
Egypt,1977,EGY,Africa,66076899,120782154322,50.75,0.77,420.1629,20.3,16.24,10.66,2.03,1.01,0.51
Egypt,1978,EGY,Africa,67134170,125433173134,55.31,0.82,440.926,22.12,17.7,11.61,2.21,1.11,0.55
Egypt,1979,EGY,Africa,69951971,130031030649,63.52,0.91,488.4708,25.41,20.33,13.34,2.54,1.27,0.64
Egypt,1980,EGY,Africa,69551062,140538543990,74.79,1.08,532.1545,29.92,23.93,15.71,2.99,1.5,0.75
Egypt,1981,EGY,Africa,71506527,144441597910,75.45,1.06,522.3266,30.18,24.14,15.84,3.02,1.51,0.75
Egypt,1982,EGY,Africa,72396167,143630434047,92.51,1.28,644.0635,37.0,29.6,19.43,3.7,1.85,0.93
Egypt,1983,EGY,Africa,73867256,153503564649,91.55,1.24,596.4105,36.62,29.3,19.23,3.66,1.83,0.92
Egypt,1984,EGY,Africa,75846104,161136443547,99.16,1.31,615.3899,39.66,31.73,20.82,3.97,1.98,0.99
Egypt,1985,EGY,Africa,76910384,160502599784,106.7,1.39,664.7889,42.68,34.14,22.41,4.27,2.13,1.07
Egypt,1986,EGY,Africa,76712395,182759680355,111.83,1.46,611.9232,44.73,35.79,23.49,4.47,2.24,1.12
Egypt,1987,EGY,Africa,76410792,174995546820,133.2,1.74,761.1788,53.28,42.62,27.97,5.33,2.66,1.33
Egypt,1988,EGY,Africa,78738933,192501853237,143.73,1.83,746.6442,57.49,45.99,30.18,5.75,2.87,1.44
Egypt,1989,EGY,Africa,80352866,196017737432,146.96,1.83,749.7092,58.78,47.03,30.86,5.88,2.94,1.47
Egypt,1990,EGY,Africa,81233979,193474117629,145.84,1.8,753.82,58.34,46.67,30.63,5.83,2.92,1.46
Egypt,1991,EGY,Africa,82569533,219350205043,155.26,1.88,707.8057,62.1,49.68,32.6,6.21,3.11,1.55
Egypt,1992,EGY,Africa,81941496,225469847118,166.73,2.03,739.4798,66.69,53.35,35.01,6.67,3.33,1.67
Egypt,1993,EGY,Africa,84595451,225835306246,185.21,2.19,820.117,74.08,59.27,38.89,7.41,3.7,1.85
Egypt,1994,EGY,Africa,84026388,226546703266,174.17,2.07,768.8221,69.67,55.74,36.58,6.97,3.48,1.74
Egypt,1995,EGY,Africa,86966984,231414209639,192.6,2.21,832.2822,77.04,61.63,40.45,7.7,3.85,1.93
Egypt,1996,EGY,Africa,86534334,244865139961,190.47,2.2,777.8611,76.19,60.95,40.0,7.62,3.81,1.9
Egypt,1997,EGY,Africa,88818758,249819834754,191.62,2.16,767.042,76.65,61.32,40.24,7.66,3.83,1.92
Egypt,1998,EGY,Africa,87446703,264169637499,200.63,2.29,759.4571,80.25,64.2,42.13,8.03,4.01,2.01
Egypt,1999,EGY,Africa,89697510,284671599022,193.74,2.16,680.5887,77.5,62.0,40.69,7.75,3.87,1.94
Egypt,2000,EGY,Africa,91741659,282159987111,218.74,2.38,775.2386,87.5,70.0,45.94,8.75,4.37,2.19
Egypt,2001,EGY,Africa,90951010,299455374302,205.76,2.26,687.0988,82.3,65.84,43.21,8.23,4.12,2.06
Egypt,2002,EGY,Africa,94007688,300926183039,223.37,2.38,742.2681,89.35,71.48,46.91,8.93,4.47,2.23
Egypt,2003,EGY,Africa,94350423,304014929242,206.06,2.18,677.8013,82.42,65.94,43.27,8.24,4.12,2.06
Egypt,2004,EGY,Africa,95135260,324269214974,235.93,2.48,727.5602,94.37,75.5,49.54,9.44,4.72,2.36
Egypt,2005,EGY,Africa,95180914,320716200152,214.37,2.25,668.412,85.75,68.6,45.02,8.57,4.29,2.14
Egypt,2006,EGY,Africa,96607367,342359059036,238.06,2.46,695.3474,95.22,76.18,49.99,9.52,4.76,2.38
Egypt,2007,EGY,Africa,97983759,331752740523,237.54,2.42,716.027,95.02,76.01,49.88,9.5,4.75,2.38
Egypt,2008,EGY,Africa,98418756,334618038233,244.22,2.48,729.8419,97.69,78.15,51.29,9.77,4.88,2.44
Egypt,2009,EGY,Africa,100234971,368955499784,229.84,2.29,622.9377,91.93,73.55,48.27,9.19,4.6,2.3
Egypt,2010,EGY,Africa,100094110,368340825292,239.11,2.39,649.1556,95.64,76.52,50.21,9.56,4.78,2.39
Egypt,2011,EGY,Africa,100063854,388631046618,228.56,2.28,588.1145,91.42,73.14,48.0,9.14,4.57,2.29
Egypt,2012,EGY,Africa,101005875,399848810204,223.36,2.21,558.6091,89.34,71.47,46.91,8.93,4.47,2.23
Egypt,2013,EGY,Africa,101038216,374645720464,232.62,2.3,620.8979,93.05,74.44,48.85,9.3,4.65,2.33
Egypt,2014,EGY,Africa,103144502,401334910655,224.18,2.17,558.5874,89.67,71.74,47.08,8.97,4.48,2.24
Egypt,2015,EGY,Africa,105908706,405380693079,251.71,2.38,620.9292,100.69,80.55,52.86,10.07,5.03,2.52
Egypt,2016,EGY,Africa,106997134,425085867301,222.98,2.08,524.5455,89.19,71.35,46.83,8.92,4.46,2.23
Egypt,2017,EGY,Africa,105367840,441761485121,239.76,2.28,542.7415,95.9,76.72,50.35,9.59,4.8,2.4
Egypt,2018,EGY,Africa,109491378,428968039536,241.41,2.2,562.7788,96.57,77.25,50.7,9.66,4.83,2.41
Egypt,2019,EGY,Africa,108403931,450635313239,238.84,2.2,530.0036,95.54,76.43,50.16,9.55,4.78,2.39
Egypt,2020,EGY,Africa,111088516,467211031888,243.29,2.19,520.7183,97.31,77.85,51.09,9.73,4.87,2.43
Egypt,2021,EGY,Africa,111045740,450212285819,225.36,2.03,500.5616,90.14,72.11,47.33,9.01,4.51,2.25
Egypt,2022,EGY,Africa,111987604,491980991414,240.23,2.15,488.2912,96.09,76.87,50.45,9.61,4.8,2.4
Egypt,2023,EGY,Africa,110004839,491937610617,231.49,2.1,470.5735,92.6,74.08,48.61,9.26,4.63,2.31
Europe,1800,OWID_EUR,Europe,13149390,60155343434,17.0,1.29,282.6017,6.8,5.44,3.57,0.68,0.34,0.17
Europe,1801,OWID_EUR,Europe,14713830,59742161649,17.12,1.16,286.5648,6.85,5.48,3.59,0.68,0.34,0.17
Europe,1802,OWID_EUR,Europe,15403400,60855406388,17.68,1.15,290.5247,7.07,5.66,3.71,0.71,0.35,0.18
Europe,1803,OWID_EUR,Europe,15780068,59806863933,17.99,1.14,300.8016,7.2,5.76,3.78,0.72,0.36,0.18
Europe,1804,OWID_EUR,Europe,16404518,62458436798,17.87,1.09,286.1103,7.15,5.72,3.75,0.71,0.36,0.18
Europe,1805,OWID_EUR,Europe,17213686,63402037163,17.03,0.99,268.6034,6.81,5.45,3.58,0.68,0.34,0.17
Europe,1806,OWID_EUR,Europe,17535787,62462785684,17.0,0.97,272.1621,6.8,5.44,3.57,0.68,0.34,0.17
Europe,1807,OWID_EUR,Europe,18485975,63391511746,17.34,0.94,273.5382,6.94,5.55,3.64,0.69,0.35,0.17
Europe,1808,OWID_EUR,Europe,18872150,60767531876,17.83,0.94,293.4133,7.13,5.71,3.74,0.71,0.36,0.18
Europe,1809,OWID_EUR,Europe,19453581,59289786200,17.45,0.9,294.3171,6.98,5.58,3.66,0.7,0.35,0.17
Europe,1810,OWID_EUR,Europe,19331880,62861018817,17.48,0.9,278.0738,6.99,5.59,3.67,0.7,0.35,0.17
Europe,1811,OWID_EUR,Europe,20316414,60543313462,18.15,0.89,299.7854,7.26,5.81,3.81,0.73,0.36,0.18
Europe,1812,OWID_EUR,Europe,20296575,62451602867,17.37,0.86,278.1354,6.95,5.56,3.65,0.69,0.35,0.17
Europe,1813,OWID_EUR,Europe,20626649,59991753804,18.3,0.89,305.0419,7.32,5.86,3.84,0.73,0.37,0.18
Europe,1814,OWID_EUR,Europe,20764439,58828749958,17.55,0.85,298.3235,7.02,5.62,3.69,0.7,0.35,0.18
Europe,1815,OWID_EUR,Europe,21142839,64424452224,17.46,0.83,271.0151,6.98,5.59,3.67,0.7,0.35,0.17
Europe,1816,OWID_EUR,Europe,22071807,59289077259,17.73,0.8,299.0433,7.09,5.67,3.72,0.71,0.35,0.18
Europe,1817,OWID_EUR,Europe,22234732,64398904903,18.34,0.82,284.7875,7.33,5.87,3.85,0.73,0.37,0.18
Europe,1818,OWID_EUR,Europe,22386795,64330498786,17.25,0.77,268.1465,6.9,5.52,3.62,0.69,0.34,0.17
Europe,1819,OWID_EUR,Europe,23095398,63204043158,17.42,0.75,275.6153,6.97,5.58,3.66,0.7,0.35,0.17
Europe,1820,OWID_EUR,Europe,23110454,62378856987,18.83,0.81,301.8651,7.53,6.03,3.96,0.75,0.38,0.19
Europe,1821,OWID_EUR,Europe,23760138,61877735289,17.48,0.74,282.4926,6.99,5.6,3.67,0.7,0.35,0.17
Europe,1822,OWID_EUR,Europe,23891759,63647863489,18.24,0.76,286.5768,7.3,5.84,3.83,0.73,0.36,0.18
Europe,1823,OWID_EUR,Europe,24678251,60107158663,18.32,0.74,304.789,7.33,5.86,3.85,0.73,0.37,0.18
Europe,1824,OWID_EUR,Europe,25011240,61201562645,18.21,0.73,297.5414,7.28,5.83,3.82,0.73,0.36,0.18
Europe,1825,OWID_EUR,Europe,24999193,62133054412,18.54,0.74,298.3919,7.42,5.93,3.89,0.74,0.37,0.19
Europe,1826,OWID_EUR,Europe,25194113,60854709522,17.83,0.71,292.9929,7.13,5.71,3.74,0.71,0.36,0.18
Europe,1827,OWID_EUR,Europe,25524038,60954766828,18.47,0.72,303.0116,7.39,5.91,3.88,0.74,0.37,0.18
Europe,1828,OWID_EUR,Europe,26299097,60357947858,18.19,0.69,301.3688,7.28,5.82,3.82,0.73,0.36,0.18
Europe,1829,OWID_EUR,Europe,26113541,61794383354,18.78,0.72,303.9111,7.51,6.01,3.94,0.75,0.38,0.19
Europe,1830,OWID_EUR,Europe,26294305,63552527602,17.87,0.68,281.1847,7.15,5.72,3.75,0.71,0.36,0.18
Europe,1831,OWID_EUR,Europe,26463434,59567384241,18.71,0.71,314.0981,7.49,5.99,3.93,0.75,0.37,0.19
Europe,1832,OWID_EUR,Europe,27177846,64067418858,18.05,0.66,281.7345,7.22,5.77,3.79,0.72,0.36,0.18
Europe,1833,OWID_EUR,Europe,27495224,62560998194,18.27,0.66,292.035,7.31,5.85,3.84,0.73,0.37,0.18
Europe,1834,OWID_EUR,Europe,28192219,63384897526,18.21,0.65,287.2924,7.28,5.83,3.82,0.73,0.36,0.18
Europe,1835,OWID_EUR,Europe,27794975,61745010853,18.19,0.65,294.5987,7.28,5.82,3.82,0.73,0.36,0.18
Europe,1836,OWID_EUR,Europe,28266119,63116232547,19.45,0.69,308.1616,7.78,6.22,4.08,0.78,0.39,0.19
Europe,1837,OWID_EUR,Europe,29045760,58429470440,18.48,0.64,316.2788,7.39,5.91,3.88,0.74,0.37,0.18
Europe,1838,OWID_EUR,Europe,29355100,63354855808,19.75,0.67,311.7362,7.9,6.32,4.15,0.79,0.39,0.2
Europe,1839,OWID_EUR,Europe,29130757,58576452595,19.88,0.68,339.3855,7.95,6.36,4.18,0.8,0.4,0.2
Europe,1840,OWID_EUR,Europe,29501208,63794068131,19.18,0.65,300.6549,7.67,6.14,4.03,0.77,0.38,0.19
Europe,1841,OWID_EUR,Europe,29596363,64420651268,18.41,0.62,285.7779,7.36,5.89,3.87,0.74,0.37,0.18
Europe,1842,OWID_EUR,Europe,30631586,60135574218,18.9,0.62,314.2898,7.56,6.05,3.97,0.76,0.38,0.19
Europe,1843,OWID_EUR,Europe,29924584,59621355936,19.76,0.66,331.4249,7.91,6.32,4.15,0.79,0.4,0.2
Europe,1844,OWID_EUR,Europe,31195743,63029331054,18.99,0.61,301.2883,7.6,6.08,3.99,0.76,0.38,0.19
Europe,1845,OWID_EUR,Europe,31164985,59883581733,18.5,0.59,308.9328,7.4,5.92,3.88,0.74,0.37,0.18
Europe,1846,OWID_EUR,Europe,31248769,63644553033,19.46,0.62,305.7607,7.78,6.23,4.09,0.78,0.39,0.19
Europe,1847,OWID_EUR,Europe,30891025,58961453516,20.07,0.65,340.3919,8.03,6.42,4.21,0.8,0.4,0.2
Europe,1848,OWID_EUR,Europe,31716918,59103364906,20.02,0.63,338.7286,8.01,6.41,4.2,0.8,0.4,0.2
Europe,1849,OWID_EUR,Europe,31896517,64341990548,18.87,0.59,293.2766,7.55,6.04,3.96,0.75,0.38,0.19
Europe,1850,OWID_EUR,Europe,61937276,202810872336,69.28,1.12,341.599,24.28,24.5,15.129999999999999,3.0700000000000003,1.53,0.77
Europe,1851,OWID_EUR,Europe,66084987,202199362582,68.18,1.03,337.192,23.92,24.1,14.88,3.0100000000000002,1.5,0.75
Europe,1852,OWID_EUR,Europe,69063544,193882838790,67.65,0.98,348.9221,23.7,23.93,14.78,2.99,1.49,0.75
Europe,1853,OWID_EUR,Europe,70368139,201661195326,71.64,1.02,355.2493,25.11,25.349999999999998,15.65,3.17,1.5899999999999999,0.79
Europe,1854,OWID_EUR,Europe,72141768,198254033903,68.47,0.95,345.365,24.03,24.189999999999998,14.94,3.02,1.51,0.75
Europe,1855,OWID_EUR,Europe,73879288,200026590521,70.5,0.95,352.4531,24.84,24.84,15.37,3.1,1.55,0.77
Europe,1856,OWID_EUR,Europe,76043334,202016583970,69.7,0.92,345.0212,24.39,24.69,15.23,3.08,1.54,0.77
Europe,1857,OWID_EUR,Europe,76667529,200944727902,70.6,0.92,351.3404,24.599999999999998,25.08,15.45,3.14,1.56,0.79
Europe,1858,OWID_EUR,Europe,78538499,193621165378,71.8,0.91,370.8272,25.259999999999998,25.33,15.66,3.17,1.58,0.8
Europe,1859,OWID_EUR,Europe,80789270,195650731853,70.07,0.87,358.1382,24.67,24.72,15.3,3.09,1.5499999999999998,0.77
Europe,1860,OWID_EUR,Europe,82311296,200000481249,72.37,0.88,361.8491,25.46,25.53,15.8,3.19,1.5899999999999999,0.8
Europe,1861,OWID_EUR,Europe,82480933,200210371449,69.58,0.84,347.5344,24.259999999999998,24.7,15.219999999999999,3.09,1.54,0.77
Europe,1862,OWID_EUR,Europe,84311762,203526940059,70.36,0.83,345.7036,24.68,24.869999999999997,15.37,3.11,1.55,0.78
Europe,1863,OWID_EUR,Europe,86126087,193163215571,73.74,0.86,381.7497,25.830000000000002,26.09,16.1,3.27,1.63,0.81
Europe,1864,OWID_EUR,Europe,87378548,199034423409,71.83,0.82,360.8923,24.93,25.580000000000002,15.73,3.2,1.6,0.79
Europe,1865,OWID_EUR,Europe,88489558,201076115580,74.31,0.84,369.5615,26.09,26.25,16.22,3.2800000000000002,1.64,0.8200000000000001
Europe,1866,OWID_EUR,Europe,90388685,201178767253,73.33,0.81,364.5017,25.72,25.93,16.009999999999998,3.25,1.6199999999999999,0.8099999999999999
Europe,1867,OWID_EUR,Europe,92109799,192230811589,73.28999999999999,0.8,381.2604,25.67,25.93,16.009999999999998,3.25,1.62,0.8
Europe,1868,OWID_EUR,Europe,91788537,196417880621,73.86,0.8,376.035,25.990000000000002,26.06,16.12,3.25,1.63,0.8200000000000001
Europe,1869,OWID_EUR,Europe,93349346,202189859113,74.64,0.8,369.158,25.99,26.52,16.33,3.31,1.6600000000000001,0.8300000000000001
Europe,1870,OWID_EUR,Europe,94199911,195750997048,73.48,0.78,375.3748,25.68,26.04,16.07,3.25,1.63,0.8200000000000001
Europe,1871,OWID_EUR,Europe,95420924,197325026299,74.8,0.78,379.07,26.2,26.47,16.34,3.32,1.65,0.83
Europe,1872,OWID_EUR,Europe,97911736,201300763948,74.00999999999999,0.76,367.6588,25.75,26.3,16.189999999999998,3.29,1.64,0.82
Europe,1873,OWID_EUR,Europe,97553407,198024520246,75.0,0.77,378.741,26.21,26.580000000000002,16.4,3.33,1.66,0.83
Europe,1874,OWID_EUR,Europe,99972749,195295917198,77.64,0.78,397.5506,27.17,27.490000000000002,16.97,3.44,1.72,0.86
Europe,1875,OWID_EUR,Europe,99613596,196158883890,76.81,0.77,391.5703,27.049999999999997,27.08,16.75,3.38,1.69,0.8400000000000001
Europe,1876,OWID_EUR,Europe,100360253,201124441715,78.89,0.79,392.2447,27.58,27.96,17.24,3.5,1.75,0.87
Europe,1877,OWID_EUR,Europe,101889617,203098412200,78.94,0.77,388.6786,27.52,28.03,17.26,3.5,1.76,0.88
Europe,1878,OWID_EUR,Europe,102764850,196372975169,79.22,0.77,403.416,27.720000000000002,28.05,17.31,3.5100000000000002,1.75,0.87
Europe,1879,OWID_EUR,Europe,105833851,195018902624,80.47,0.76,412.6267,28.08,28.549999999999997,17.6,3.5700000000000003,1.78,0.89
Europe,1880,OWID_EUR,Europe,104857268,201070016766,77.31,0.74,384.4929,27.11,27.34,16.88,3.42,1.7,0.86
Europe,1881,OWID_EUR,Europe,106463131,199264167086,80.02000000000001,0.75,401.5775,28.049999999999997,28.3,17.47,3.54,1.77,0.88
Europe,1882,OWID_EUR,Europe,106662024,198631303467,80.55,0.76,405.5252,28.2,28.52,17.6,3.5700000000000003,1.78,0.9
Europe,1883,OWID_EUR,Europe,109988951,201274671034,79.03,0.72,392.6475,27.57,28.04,17.28,3.5100000000000002,1.75,0.88
Europe,1884,OWID_EUR,Europe,109791572,204089799693,76.92,0.7,376.8929,26.78,27.33,16.83,3.41,1.72,0.8500000000000001
Europe,1885,OWID_EUR,Europe,111083206,198443545932,78.88,0.71,397.4934,27.57,27.96,17.240000000000002,3.49,1.75,0.87
Europe,1886,OWID_EUR,Europe,112752569,192959398834,79.17,0.7,410.2936,27.76,28.0,17.29,3.5,1.75,0.88
Europe,1887,OWID_EUR,Europe,114420332,199408347639,82.02,0.72,411.3168,28.759999999999998,29.01,17.91,3.63,1.81,0.9
Europe,1888,OWID_EUR,Europe,115648385,198728440496,80.87,0.7,406.9372,28.37,28.59,17.65,3.57,1.79,0.89
Europe,1889,OWID_EUR,Europe,113943062,195045424330,82.2,0.72,421.4403,28.66,29.189999999999998,17.98,3.65,1.83,0.91
Europe,1890,OWID_EUR,Europe,117278663,198025093051,83.19,0.71,420.0983,29.25,29.369999999999997,18.15,3.67,1.83,0.93
